Beginning Fiscal Year,Ending Fiscal Year,County,School District, Amount of Aid 
2015,2016,Tioga,Candor,1465182.07
2015,2016,Tioga,Newark Valley,2123157.69
2015,2016,Tioga,Owego-Apalachian,3314612.77
2015,2016,Tioga,Spencer-Van Etten,1719270.21
2015,2016,Tioga,Tioga,1766801.64
2015,2016,Tioga,Waverly,2708333.14
2015,2016,Tompkins,Dryden,2630975.09
2015,2016,Tompkins,Groton,1519689.37
2015,2016,Tompkins,Ithaca,4166814.50
2015,2016,Tompkins,Lansing,1157874.73
2015,2016,Tompkins,Newfield,1456748.63
2015,2016,Tompkins,Trumansburg,1711064.28
2015,2016,Ulster,Ellenville,2255780.40
2015,2016,Ulster,Highland,1993188.77
2015,2016,Ulster,Kingston,7279068.80
2015,2016,Ulster,Marlboro,1395753.42
2015,2016,Ulster,New Paltz,1905710.37
2015,2016,Ulster,Onteora,305714.64
2015,2016,Ulster,Rondout Valley,1867479.61
2015,2016,Ulster,Saugerties,3026267.62
2015,2016,Ulster,Wallkill,4244082.71
2015,2016,Warren,Bolton,33186.18
2015,2016,Warren,Glens Falls,2490523.98
2015,2016,Warren,Glens Falls Common,205416.74
2015,2016,Warren,Hadley-Luzerne,470814.40
2015,2016,Warren,Johnsburg,151631.65
2015,2016,Warren,Lake George,60893.67
2015,2016,Warren,North Warren,170598.91
2015,2016,Warren,Queensbury,3836011.06
2015,2016,Warren,Warrensburg,1053703.33
2015,2016,Washington,Argyle,867952.96
2015,2016,Washington,Cambridge,1203622.08
2015,2016,Washington,Fort Ann,565052.36
2015,2016,Washington,Fort Edward,796467.17
2015,2016,Washington,Granville,2033168.71
2015,2016,Washington,Greenwich,1276126.05
2015,2016,Washington,Hartford,775541.57
2015,2016,Washington,Hudson Falls,3827259.67
2015,2016,Washington,Putnam Central,15890.55
2015,2016,Washington,Salem,649499.44
2015,2016,Washington,Whitehall,1009340.93
2015,2016,Wayne,Clyde-Savannah,1609707.19
2015,2016,Wayne,Ganada Central,1655702.26
2015,2016,Wayne,Lyons,1756237.61
2015,2016,Wayne,Marion,1394318.68
2015,2016,Wayne,Newark,3914010.43
2015,2016,Wayne,North Rose-Wolcott,1945202.77
2015,2016,Wayne,Palmyra-Macedon,2934679.90
2015,2016,Wayne,Red Creek,1712611.74
2015,2016,Wayne,Sodus,1890577.64
2015,2016,Wayne,Wayne,2847589.68
2015,2016,Wayne,Williamson,1653702.42
2015,2016,Westchester,Ardsley,999477.50
2015,2016,Westchester,Bedford,253503.71
2015,2016,Westchester,Blind Brook,191364.66
2015,2016,Westchester,Briarcliff Manor,488840.11
2015,2016,Westchester,Bronxville,90872.67
2015,2016,Westchester,Bryam Hills,140717.37
2015,2016,Westchester,Chappaqua,552886.77
2015,2016,Westchester,Croton-Harmon,813956.73
2015,2016,Westchester,Dobbs Ferry,917483.22
2015,2016,Westchester,Eastchester,894851.68
2015,2016,Westchester,Edgemont,715035.66
2015,2016,Westchester,Elmsford,101988.15
2015,2016,Westchester,Greenburgh,161940.48
2015,2016,Westchester,Harrison,156526.41
2015,2016,Westchester,Hastings-On-Hudson,995546.33
2015,2016,Westchester,Hendrick Hudson,228849.17
2015,2016,Westchester,Irvington,335613.59
2015,2016,Westchester,Katonah-Lewisboro,230458.85
2015,2016,Westchester,Lakeland,6288739.09
2015,2016,Westchester,Mamaroneck,310866.36
2015,2016,Westchester,Mount Pleasant,218365.73
2015,2016,Westchester,Mount Vernon,12701813.12
2015,2016,Westchester,New Rochelle,7199715.97
2015,2016,Westchester,North Salem,78492.30
2015,2016,Westchester,Ossining,3468278.71
2015,2016,Westchester,Peekskill,4992502.76
2015,2016,Westchester,Pelham,1225623.52
2015,2016,Westchester,Pleasantville,1132930.81
2015,2016,Westchester,Pocantico Hills,33788.76
2015,2016,Westchester,Port Chester,3777010.64
2015,2016,Westchester,Rye,159896.20
2015,2016,Westchester,Rye Neck,160625.31
2015,2016,Westchester,Scarsdale,304514.44
2015,2016,Westchester,Somers,1354918.98
2015,2016,Westchester,Tarrytown Union Free,2199076.56
2014,2015,Westchester,Tuckahoe,130730.74
2015,2016,Westchester,Valhalla,241288.89
2015,2016,Westchester,White Plains,3429023.16
2015,2016,Westchester,Yonkers,34522876.69
2015,2016,Westchester,Yorktown,2850211.96
2015,2016,Wyoming,Attica,2257441.36
2015,2016,Wyoming,Letchworth,1538853.35
2015,2016,Wyoming,Perry,1324241.55
2015,2016,Wyoming,Warsaw,1467166.87
2015,2016,Wyoming,Wyoming,231814.49
2015,2016,Yates,Dundee,1171420.88
2015,2016,Yates,Penn Yann,1285771.75
2016,2017,Albany,Albany,15661136.30
2016,2017,Albany,Berne-Knox-Westerlo,1114137.17
2016,2017,Albany,Bethlehem,5024836.57
2016,2017,Albany,Cohoes,3092341.01
2016,2017,Albany,Green Island,485542.49
2016,2017,Albany,Guilderland,5273922.98
2016,2017,Albany,Menands CSD,140445.08
2016,2017,Albany,North Colonie,4067946.80
2016,2017,Albany,Ravena-Coeymans,2029000.54
2016,2017,Albany,South Colonie,4315889.13
2016,2017,Albany,Voorheesville,1128927.35
2016,2017,Albany,Watervliet,2407441.76
2016,2017,Allegany,Alfred Almond,1088747.24
2016,2017,Allegany,Andover,698393.48
2016,2017,Allegany,Belfast,731800.10
2016,2017,Allegany,Bolivar-Richburg,1780926.62
2016,2017,Allegany,Canaseraga,418853.86
2016,2017,Allegany,Cuba-Rushford,1386713.02
2016,2017,Allegany,Fillmore,1360022.25
2016,2017,Allegany,Friendship,821955.41
2016,2017,Allegany,Genesee Valley,1178734.63
2016,2017,Allegany,Scio,748878.40
2016,2017,Allegany,Wellsville,2351759.28
2016,2017,Allegany,Whitesville,463260.10
2016,2017,Broome,Binghamton,9724119.57
2016,2017,Broome,Chenango Forks,2622355.06
2016,2017,Broome,Chenango Valley,2468837.37
2016,2017,Broome,Deposit,518922.71
2016,2017,Broome,Harpursville,1654904.38
2016,2017,Broome,Johnson City,4073816.76
2016,2017,Broome,Maine-Endwell,4101126.83
2016,2017,Broome,Susquehanna Valley,2599870.52
2016,2017,Broome,Union-Endicott,6330578.91
2016,2017,Broome,Vestal,3888730.82
2016,2017,Broome,Whitney Point,2917036.48
2016,2017,Broome,Windsor,2649444.97
2016,2017,Cattaraugus,Allegany-Limestone,1902174.91
2016,2017,Cattaraugus,Cattaraugus,1839734.68
2016,2017,Cattaraugus,Ellicottville,186846.50
2016,2017,Cattaraugus,Franklinville,1344724.58
2016,2017,Cattaraugus,Gowanda,2338538.32
2016,2017,Cattaraugus,Hinsdale,836176.70
2016,2017,Cattaraugus,Olean,3723779.80
2016,2017,Cattaraugus,Portville,1657231.08
2016,2017,Cattaraugus,Randolph,1503206.57
2016,2017,Cattaraugus,Salamanca,2610878.65
2016,2017,Cattaraugus,West Valley,473595.01
2016,2017,Cattaraugus,Yorkshire-Pioneer,4421982.07
2016,2017,Cayuga,Auburn,6504128.14
2016,2017,Cayuga,Cato-Meridian,1686256.32
2016,2017,Cayuga,Moravia,1535850.89
2016,2017,Cayuga,Port Byron,1790561.31
2016,2017,Cayuga,Southern Cayuga,798886.47
2016,2017,Cayuga,Union Springs,1141615.85
2016,2017,Cayuga,Weedsport,1351783.69
2016,2017,Chautauqua,Bemus Point,632118.71
2016,2017,Chautauqua,Brocton,1277619.49
2016,2017,Chautauqua,Cassadaga Valley,1791670.55
2016,2017,Chautauqua,Chautauqua,342453.65
2016,2017,Chautauqua,Clymer,596443.34
2016,2017,Chautauqua,Dunkirk,3610949.74
2016,2017,Chautauqua,Falconer,1961688.19
2016,2017,Chautauqua,Forestville,809280.58
2016,2017,Chautauqua,Fredonia,2109795.83
2016,2017,Chautauqua,Frewsburg,1445212.03
2016,2017,Chautauqua,Jamestown,9434580.90
2016,2017,Chautauqua,Panama,1007396.29
2016,2017,Chautauqua,Pine Valley,1239904.05
2016,2017,Chautauqua,Ripley,487502.77
2016,2017,Chautauqua,Sherman,771744.56
2016,2017,Chautauqua,Silver Creek,1861905.80
2016,2017,Chautauqua,Southwestern,2037593.33
2016,2017,Chautauqua,Westfield,1059786.46
2016,2017,Chemung,Elmira,11694774.27
2016,2017,Chemung,Elmira Heights,1680620.81
2016,2017,Chemung,Horseheads,5383529.29
2016,2017,Chenango,Afton,1030577.37
2016,2017,Chenango,Bainbridge,1407968.15
2016,2017,Chenango,Georgetown,626456.21
2016,2017,Chenango,Greene,1963289.29
2016,2017,Chenango,Norwich,3328017.65
2016,2017,Chenango,Oxford,1463357.46
2016,2017,Chenango,Sherburne-Earlville,2812592.72
2016,2017,Chenango,Unadilla Valley,1519069.41
2016,2017,Clinton,Ausable Valley,1735892.86
2016,2017,Clinton,Beekmantown,2500042.84
2016,2017,Clinton,Chazy,692409.98
2016,2017,Clinton,Northeastern,2243666.90
2016,2017,Clinton,Northern Adirondack,1519944.17
2016,2017,Clinton,Peru,3155206.36
2016,2017,Clinton,Plattsburgh,2633608.30
2016,2017,Clinton,Saranac,2360612.47
2016,2017,Columbia,Chatham,520987.40
2016,2017,Columbia,Copake-Taconic Hills,500970.22
2016,2017,Columbia,Germantown,404451.40
2016,2017,Columbia,Hudson,2417268.40
2016,2017,Columbia,Kinderhook,2153006.77
2016,2017,Columbia,New Lebanon,153025.29
2016,2017,Cortland,Cincinnatus,1158817.46
2016,2017,Cortland,Cortland,4028234.91
2016,2017,Cortland,Homer,3429552.42
2016,2017,Cortland,Marathon,1452472.24
2016,2017,Cortland,McGraw,1041563.90
2016,2017,Delaware,Andes,33947.32
2016,2017,Delaware,Charlotte Valley,483568.59
2016,2017,Delaware,Delhi,879008.12
2016,2017,Delaware,Downsville,65368.07
2016,2017,Delaware,Franklin,393994.33
2016,2017,Delaware,Hancock,525952.98
2016,2017,Delaware,Margaretville,139952.17
2016,2017,Delaware,Roxbury,136254.66
2016,2017,Delaware,Sidney,1888109.21
2016,2017,Delaware,South Kortright,435613.21
2016,2017,Delaware,Stamford,522115.42
2016,2017,Delaware,Walton,1485049.38
2016,2017,Dutchess,Arlington,10091112.13
2016,2017,Dutchess,Beacon,3817809.59
2016,2017,Dutchess,Dover,1751673.15
2016,2017,Dutchess,Hyde Park,4135392.78
2016,2017,Dutchess,Millbrook,140877.03
2016,2017,Dutchess,Northeast,268658.89
2016,2017,Dutchess,Pawling,738941.85
2016,2017,Dutchess,Pine Plains,275764.68
2016,2017,Dutchess,Poughkeepsie,7328590.42
2016,2017,Dutchess,Red Hook,1983587.66
2016,2017,Dutchess,Rhinebeck,145107.63
2016,2017,Dutchess,Spackenkill,1603443.05
2016,2017,Dutchess,Wappingers Falls,11119556.45
2016,2017,Erie,Akron,2206024.17
2016,2017,Erie,Alden,2349516.76
2016,2017,Erie,Amherst Central,3545135.41
2016,2017,Erie,Buffalo,88060015.35
2016,2017,Erie,Cheektowaga-Maryvale,2934275.82
2016,2017,Erie,Cheektowaga-Sloan,2363528.62
2016,2017,Erie,Cheektowaga,2582100.28
2016,2017,Erie,Clarence,4996260.73
2016,2017,Erie,Cleveland Hill,2194525.19
2016,2017,Erie,Depew,2836887.45
2016,2017,Erie,East Aurora,1646710.39
2016,2017,Erie,Eden,1876096.47
2016,2017,Erie,Evans-Brant,4252143.24
2016,2017,Erie,Frontier,6638088.81
2016,2017,Erie,Grand Island,3724743.83
2016,2017,Erie,Hamburg,4601919.81
2016,2017,Erie,Holland,1228430.34
2016,2017,Erie,Iroquois,2488878.89
2016,2017,Erie,Kenmore-Tonawanda,10103069.74
2016,2017,Erie,Lackawanna,4454208.95
2016,2017,Erie,Lancaster,7372435.07
2016,2017,Erie,North Collins,1071783.40
2016,2017,Erie,Orchard Park,5422314.61
2016,2017,Erie,Springville,2471087.88
2016,2017,Erie,Sweet Home,3409463.99
2016,2017,Erie,Tonawanda,2787974.80
2016,2017,Erie,West Seneca,8571544.84
2016,2017,Erie,Williamsville,10512925.90
2016,2017,Essex,Crown Point,424726.78
2016,2017,Essex,Elizabethtown,287941.03
2016,2017,Essex,Keene,33028.25
2016,2017,Essex,Lake Placid,107647.14
2016,2017,Essex,Minerva,60228.66
2016,2017,Essex,Moriah,1487858.92
2016,2017,Essex,Newcomb,23547.12
2016,2017,Essex,Schroon Lake,45119.64
2016,2017,Essex,Ticonderoga,325876.18
2016,2017,Essex,Westport,151818.69
2016,2017,Essex,Willsboro,95152.60
2016,2017,Franklin,Brushton-Moira,1625677.04
2016,2017,Franklin,Chateaugay,875895.12
2016,2017,Franklin,Malone,4166037.66
2016,2017,Franklin,Salmon River,3201924.85
2016,2017,Franklin,Saranac Lake,348988.16
2016,2017,Franklin,St. Regis Falls,488383.04
2016,2017,Franklin,Tupper Lake,880187.56
2016,2017,Fulton,Broadalbin,2530382.50
2016,2017,Fulton,Gloversville,5669399.33
2016,2017,Fulton,Johnstown,2844019.86
2016,2017,Fulton,Mayfield,1333355.70
2016,2017,Fulton,Northville,187416.65
2016,2017,Fulton,Wheelerville,71684.79
2016,2017,Genesee,Alexander,1477241.40
2016,2017,Genesee,Batavia,3737365.61
2016,2017,Genesee,Byron-Bergen,1684391.18
2016,2017,Genesee,Elba,728956.73
2016,2017,Genesee,Le Roy,1946171.76
2016,2017,Genesee,Oakfield-Alabama,1512063.09
2016,2017,Genesee,Pavilion,1257763.15
2016,2017,Genesee,Pembroke,1530236.64
2016,2017,Greene,Cairo-Durham,1522400.86
2016,2017,Greene,Catskill,2001983.37
2016,2017,Greene,Coxsackie-Athens,1506358.91
2016,2017,Greene,Greenville,1475262.22
2016,2017,Greene,Hunter-Tannersville,86719.21
2016,2017,Greene,Windham-Ashland,61962.13
2016,2017,Hamilton,Indian Lake-Inlet,33862.38
2016,2017,Hamilton,Inlet Commons,825.00
2016,2017,Hamilton,Lake Pleasant,27722.59
2016,2017,Hamilton,Long Lake,22702.47
2016,2017,Hamilton,Wells,51359.07
2016,2017,Herkimer,Bridgewater,2113116.96
2016,2017,Herkimer,Central Valley,4602586.43
2016,2017,Herkimer,Dolgeville,1509519.53
2016,2017,Herkimer,Frankfort-Schuyler,1585669.72
2016,2017,Herkimer,Herkimer,1971604.81
2016,2017,Herkimer,Little Falls,1852612.02
2016,2017,Herkimer,Poland,576744.40
2016,2017,Herkimer,Town of Webb,42386.28
2016,2017,Herkimer,Van Hornesville,318351.78
2016,2017,Herkimer,West Canada Valley,1229782.21
2016,2017,Jefferson,Alexandria,315414.76
2016,2017,Jefferson,Belleville-Henderson,339087.89
2016,2017,Jefferson,Carthage,6225513.90
2016,2017,Jefferson,General Brown,1983489.79
2016,2017,Jefferson,Indian River,7877267.51
2016,2017,Jefferson,LaFargeville,618391.44
2016,2017,Jefferson,Lyme,226020.44
2016,2017,Jefferson,Sackets Harbor,464641.73
2016,2017,Jefferson,South Jefferson,3391866.97
2016,2017,Jefferson,Thousand Islands,701339.14
2016,2017,Jefferson,Watertown,6239232.19
2016,2017,Lewis,Beaver River,1226982.47
2016,2017,Lewis,Copenhagen,775924.21
2016,2017,Lewis,Harrisville,572709.11
2016,2017,Lewis,Lowville,2303646.55
2016,2017,Lewis,South Lewis,1691897.32
2016,2017,Livingston,Avon,1454726.10
2016,2017,Livingston,Caledonia-Mumford,1328414.57
2016,2017,Livingston,Dalton-Nunda,1470442.09
2016,2017,Livingston,Dansville,2766712.77
2016,2017,Livingston,Geneseo,979607.64
2016,2017,Livingston,Livonia,2181858.75
2016,2017,Livingston,Mount Morris,1099725.03
2016,2017,Livingston,York,1272085.70
2016,2017,Madison,Brookfield,420994.29
2016,2017,Madison,Canastota,2290613.43
2016,2017,Madison,Cazenovia,1594195.02
2016,2017,Madison,Chittenango,3050299.60
2016,2017,Madison,De Ruyter,682821.83
2016,2017,Madison,Hamilton,626744.39
2016,2017,Madison,Madison,798423.83
2016,2017,Madison,Morrisville,1292651.48
2016,2017,Madison,Oneida,3676554.40
2016,2017,Madison,Stockbridge,837058.61
2016,2017,Monroe,Brighton,4127137.08
2016,2017,Monroe,Brockport,5998456.21
2016,2017,Monroe,Churchville-Chili,6086441.20
2016,2017,Monroe,East Irondequoit,4226893.50
2016,2017,Monroe,East Rochester,1477007.52
2016,2017,Monroe,Fairport,7630190.49
2016,2017,Monroe,Gates-Chili,5847928.39
2016,2017,Monroe,Greece,16224926.77
2016,2017,Monroe,Hilton,6349976.30
2016,2017,Monroe,Honeoye Falls,3026720.82
2016,2017,Monroe,Penfield,4979768.54
2016,2017,Monroe,Pittsford,5262120.70
